최호경,KCI,아이에스에바컨,,,,
최효찬,KCI,연세대학교,,,,
최흥식,KCI,상지대학교,,,,
추선애,KCI,동명대학교,,,,
크리스 로,KCI,홍익대학교,,,,
탁한호,KCI,<주>흥창 부설연구소,,,,
편정민,KCI,서울과학기술대학교,,,,
표석훈,KCI,한국철도기술연구원,,,,
피정훈,KCI,동국대학교,,,,
필감매,SCIENCEON,대한의료기공학회,,,,
하민수,KCI,강원대학교,,,,
하영삼,KCI,경성대학교,,,,
하은진,KCI,이화여자대학교 대학원 음악치료학과 석사과정,,,,
하지완,KCI,대구대학교,,,,
? 健 ?,KCI,세종대학교,,,,
한가영,KCI,경희대학교,,,,
한광희,SCIENCEON,연세대학교 심리학과,KCI,연세대학교,,
한귀현,KCI,순천대학교,,,,
한달호,KCI,성균관대학교,,,,
한동균,KCI,명지대학교 예술체육대학 영화전공 객원교수,,,,
한동조,KCI,국제대학교,,,,
한만욱,KCI,인하대학교,,,,
한만춘,KCI,상명대학교,,,,
한명호,SCIENCEON,전남대학교 아시아문화연구소,,,,
한상화,KCI,아세아연합신학대학교,,,,
한석진,KCI,한국예술종합학교,,,,
한선관,KCI,경인교육대학교,,,,
한애라,KCI,성균관대학교,,,,
한영민,KCI,아주자동차대학,,,,
한영환,KCI,상지대학교,,,,
한우재,KCI,한림대학교,,,,
한윤이,KCI,충남대학교,,,,
한재준,KCI,인하대학교,,,,
한정엽,KCI,홍익대학교,,,,
한정혜,KCI,청주교육대학교,,,,
한지애,KCI,조선대학교,,,,
한지연,KCI,대구사이버대학교,,,,
한찬훈,SCIENCEON,충북대학교 건축공학과,KCI,충북대학교,,
한혜련,KCI,한성대학교,,,,
한희,KCI,한독미디어대학원대학교,,,,
함동한,KCI,전남대학교,,,,
허강,SCIENCEON,Department of Information and Communication Engineering; Hoseo University,KCI,호서대학교,,
허강인,KCI,동아대학교,,,,
허민,KCI,부천대학교,,,,
허신,SCIENCEON,한국기계연구원 나노융합기계본부 나노자연모사연구실,KCI,한국기계연구원,,
허영,KCI,수원대학교,,,,
허영욱,KCI,영동대학교,,,,
허주,KCI,아세아연합신학대학교,,,,
허준,KCI,경관문화연구소 산천제,,,,
허진,KCI,상명대학교,,,,
허진욱,KCI,한국개발연구원,,,,
허창우,SCIENCEON,Department of Electronic Engineering; Mokwon University,KCI,목원대학교,,
허철,KCI,한국교원대학교,,,,
허해용,SCIENCEON,KOREA WESTERN POWER Co.; Ltd.,KCI,한국서부발전,,
허행팔,KCI,한국항공우주연구원,,,,
홍경민0,KCI,대진대학교,,,,
홍경민1,KCI,한양대학교,,,,
홍기형,KCI,성신여자대학교,,,,
홍대근,KCI,포항공과대학교,,,,
홍석관,SCIENCEON,현대자동차 연구개발본부,,,,
홍석률,KCI,성신여자대학교,,,,
홍성규,SCIENCEON,경희대학교 포스트모던음악학과,KCI,경희대학교,,
홍성신,SCIENCEON,충북대학교 건축공학과,KCI,충북대학교,,
홍성연,KCI,아주대학교,,,,
홍성훈,KCI,한국조세재정연구원,,,,
홍세은,KCI,경찰대학 치안정책연구소,,,,
홍영식,KCI,서울교육대학교,,,,
홍익표,KCI,공주대학교,,,,
홍종현,KCI,한국법제연구원,,,,
홍준석,KCI,국방기술품질원,,,,
홍준희,SCIENCEON,충남대학교 기계공학과,KCI,충남대학교,,
홍지영,KCI,한국철도기술연구원,,,,
홍태한,KCI,(사)무형문화연구원,,,,
황규삼,KCI,서일대학교,,,,
황남석,KCI,경희대학교,,,,
황민철,SCIENCEON,상명대학교 미래융합공학대학 휴먼지능정보공학과,KCI,상명대학교,,
황상문,KCI,부산대학교,,,,
황선영,KCI,한양대학교,,,,
황성걸,KCI,홍익대학교,,,,
황세호,KCI,한국지질자원연구원,,,,
황아롬,KCI,거제대학교,,,,
황영미,KCI,숙명여자대학교,,,,
황인태,KCI,중앙대학교,,,,
황진도,KCI,홍익대학교 대학원,,,,
황태희,KCI,성신여자대학교,,,,
황혜영,KCI,서원대학교,,,,
, Carina M.,SCIENCEON,ping University; Sweden,,,
